"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","stim","subjectKey","src_subject_id","site","interview_date","session","sex","sample_group","interview_age","index","response"
"541.9299999484792","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","40","81113","0.0-2.0-2.11","intel","309.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","12","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","41","82115","0.0-2.0-0.12","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0307.WAV","null","audio-keyboard-response","42","84087","0.0-2.0-1.12","","","","","","","","","","","",""
"432.05000000307336","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","43","84521","0.0-2.0-2.12","unintel","307.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","13","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","44","85523","0.0-2.0-0.13","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0401.wav","null","audio-keyboard-response","45","87827","0.0-2.0-1.13","","","","","","","","","","","",""
"549.3849999620579","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","46","88378","0.0-2.0-2.13","intel","401.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","14","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","47","89380","0.0-2.0-0.14","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0412.wav","null","audio-keyboard-response","48","91266","0.0-2.0-1.14","","","","","","","","","","","",""
"878.0200000037439","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","49","92145","0.0-2.0-2.14","intel","412.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","15","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","50","93147","0.0-2.0-0.15","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0613.WAV","null","audio-keyboard-response","51","94736","0.0-2.0-1.15","","","","","","","","","","","",""
"1703.284999995958","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","52","96440","0.0-2.0-2.15","unintel","613.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","16","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","53","97441","0.0-2.0-0.16","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0511.wav","null","audio-keyboard-response","54","99406","0.0-2.0-1.16","","","","","","","","","","","",""
"411.435000016354","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","55","99818","0.0-2.0-2.16","intel","511.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","17","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","56","100819","0.0-2.0-0.17","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0209.WAV","null","audio-keyboard-response","57","102567","0.0-2.0-1.17","","","","","","","","","","","",""
"1496.2850000010803","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","58","104065","0.0-2.0-2.17","unintel","209.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","18","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","59","105066","0.0-2.0-0.18","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0311.wav","null","audio-keyboard-response","60","107107","0.0-2.0-1.18","","","","","","","","","","","",""
"420.0950000085868","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","61","107529","0.0-2.0-2.18","intel","311.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","19","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","62","108531","0.0-2.0-0.19","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0103.WAV","null","audio-keyboard-response","63","110396","0.0-2.0-1.19","","","","","","","","","","","",""
"1141.26500004204","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","64","111538","0.0-2.0-2.19","unintel","103.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","20","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","65","112541","0.0-2.0-0.20","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0609.WAV","null","audio-keyboard-response","66","114256","0.0-2.0-1.20","","","","","","","","","","","",""
"143.61000002827495","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","67","114400","0.0-2.0-2.20","unintel","609.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","21","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","68","115402","0.0-2.0-0.21","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0114.wav","null","audio-keyboard-response","69","117426","0.0-2.0-1.21","","","","","","","","","","","",""
"1637.8350000013597","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","70","119065","0.0-2.0-2.21","intel","114.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","22","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","71","120067","0.0-2.0-0.22","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0505.WAV","null","audio-keyboard-response","72","121716","0.0-2.0-1.22","","","","","","","","","","","",""
"1844.9700000346638","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","73","123562","0.0-2.0-2.22","unintel","505.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","23","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","74","124563","0.0-2.0-0.23","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0608.wav","null","audio-keyboard-response","75","126528","0.0-2.0-1.23","","","","","","","","","","","",""
"1655.4800000158139","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","76","128185","0.0-2.0-2.23","intel","608.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","24","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","77","129187","0.0-2.0-0.24","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0401.WAV","null","audio-keyboard-response","78","131067","0.0-2.0-1.24","","","","","","","","","","","",""
"1003.8999999524094","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","79","132072","0.0-2.0-2.24","unintel","401.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","25","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","80","133078","0.0-2.0-0.25","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0306.WAV","null","audio-keyboard-response","81","134958","0.0-2.0-1.25","","","","","","","","","","","",""
"465.3550000512041","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","82","135424","0.0-2.0-2.25","unintel","306.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","26","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","83","136425","0.0-2.0-0.26","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0312.wav","null","audio-keyboard-response","84","138466","0.0-2.0-1.26","","","","","","","","","","","",""
"629.445000027772","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","85","139097","0.0-2.0-2.26","intel","312.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","27","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","86","140099","0.0-2.0-0.27","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0312.WAV","null","audio-keyboard-response","87","141767","0.0-2.0-1.27","","","","","","","","","","","",""
"1070.9700000006706","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","88","142839","0.0-2.0-2.27","unintel","312.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","28","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","89","143840","0.0-2.0-0.28","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0609.wav","null","audio-keyboard-response","90","145656","0.0-2.0-1.28","","","","","","","","","","","",""
"1383.5050000343472","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","91","147040","0.0-2.0-2.28","intel","609.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","29","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","92","148040","0.0-2.0-0.29","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0406.WAV","null","audio-keyboard-response","93","149596","0.0-2.0-1.29","","","","","","","","","","","",""
"370.9999999846332","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","94","149967","0.0-2.0-2.29","unintel","406.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","30","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","95","150969","0.0-2.0-0.30","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0409.wav","null","audio-keyboard-response","96","152787","0.0-2.0-1.30","","","","","","","","","","","",""
"716.1500000511296","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","97","153505","0.0-2.0-2.30","intel","409.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","31","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","98","154507","0.0-2.0-0.31","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0315.WAV","null","audio-keyboard-response","99","156266","0.0-2.0-1.31","","","","","","","","","","","",""
"2871.289999980945","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","100","159138","0.0-2.0-2.31","unintel","315.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","32","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","101","160140","0.0-2.0-0.32","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0612.WAV","null","audio-keyboard-response","102","162048","0.0-2.0-1.32","","","","","","","","","","","",""
"1135.535000008531","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","103","163184","0.0-2.0-2.32","unintel","612.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","33","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","104","164186","0.0-2.0-0.33","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0501.wav","null","audio-keyboard-response","105","166225","0.0-2.0-1.33","","","","","","","","","","","",""
"1581.7499999538995","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","106","167807","0.0-2.0-2.33","intel","501.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","34","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","107","168808","0.0-2.0-0.34","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0413.WAV","null","audio-keyboard-response","108","170677","0.0-2.0-1.34","","","","","","","","","","","",""
"1019.8600000003353","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","109","171699","0.0-2.0-2.34","unintel","413.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","35","0"
